,Concept_ID,lv,hi
3490,reden::V,norunāt,बोलना
3491,reden::V,norunāt,बात करना
3492,sich unterhalten::V,сёрнитны,बात करना
3493,sich unterhalten::V,сёрнитны,बातचीत करना
3494,sich unterhalten::V,варовитны,बात करना
3495,sich unterhalten::V,варовитны,बातचीत करना
3496,sich unterhalten::V,sarunāties,बात करना
3497,sich unterhalten::V,sarunāties,बातचीत करना
3498,fragen::V,юавны,पूछ्ना
3499,fragen::V,юавны,प्रश्न करना
3500,fragen::V,jautāt,पूछ्ना
3501,fragen::V,jautāt,प्रश्न करना
3502,bitten::V,корны,माँगना से
3503,bitten::V,lūgt,माँगना से
3504,bitten::V,prasīt,माँगना से
3505,erzählen::V,висьтавны,बताना
3506,erzählen::V,stāstīt,बताना
3507,mitteilen::V,юӧртны,ख़बर देना
3508,mitteilen::V,юӧртны,सूचना देना
3509,mitteilen::V,висьтавны,ख़बर देना
3510,mitteilen::V,висьтавны,सूचना देना
3511,mitteilen::V,pavēstīt,ख़बर देना
3512,mitteilen::V,pavēstīt,सूचना देना
3513,nennen::V,шуны,नाम देना
3514,nennen::V,ним сетны,नाम देना
3515,nennen::V,saukt,नाम देना
3516,rufen::V,корны,बुलाना
3517,rufen::V,saukt,बुलाना
3518,prahlen::V,ошйысьны,शेख़ी बघारना
3519,prahlen::V,lielīties,शेख़ी बघारना
3520,übersetzen::V,вуджӧдны,अनुवाद करना
3521,übersetzen::V,tulkot,अनुवाद करना
3522,übersetzen::V,pārtulkot,अनुवाद करना
3523,denken::V,мӧвпавны,सोचना
3524,denken::V,domāt,सोचना
3525,glauben::V,эскыны,विश्वास करना
3526,glauben::V,ticēt,विश्वास करना
3527,bemerken::V,казявны,ध्यान देना पर
3528,bemerken::V,ievērot,ध्यान देना पर
3529,bemerken::V,ieraudzīt,ध्यान देना पर
3530,erkennen::V,тӧдмавны,पहचानना
3531,erkennen::V,pazīt,पहचानना
3532,erkennen::V,atpazīt,पहचानना
3533,begreifen::V,вежӧртны,समझना
3534,begreifen::V,гӧгӧрвоны,समझना
3535,begreifen::V,jēgt,समझना
3536,begreifen::V,apjēgt,समझना
3537,verstehen::V,вежӧртны,सुनना
3538,verstehen::V,гӧгӧрвоны,सुनना
3539,verstehen::V,saprast,सुनना
3540,lernen::V,вeлöдчыны,पढ़ना
3541,lernen::V,mācīties,पढ़ना
3542,wissen::V,тӧдны,जानना
3543,wissen::V,тӧдны,मालूम होना
3544,wissen::V,zināt,जानना
3545,wissen::V,zināt,मालूम होना
3546,sich erinnern an::V,казьтывны,याद करना
3547,sich erinnern an::V,дум вылӧ уськӧдны,याद करना
3548,sich erinnern an::V,atminēties,याद करना
3549,vergessen::V,вунӧдны,भूलना
3550,vergessen::V,вунӧдны,बिसारना
3551,vergessen::V,mirst,भूलना
3552,vergessen::V,mirst,बिसारना
3553,vergessen::V,aizmirst,भूलना
3554,vergessen::V,aizmirst,बिसारना
3555,messen::V,муртавны,नापना
3556,messen::V,mērīt,नापना
3557,zählen::V,лыддьыны,गिनना
3558,zählen::V,skaitīt,गिनना
3559,rechnen::V,лыддьыны,गणना करना
3560,rechnen::V,лыддьыны,हिसाब करना
3561,rechnen::V,rēķināt,गणना करना
3562,rechnen::V,rēķināt,हिसाब करना
3563,lesen::V,лыддьыны,पढ़ना
3564,lesen::V,lasīt,पढ़ना
3565,malen::V,серпасавны,कींचना
3566,malen::V,gleznot,कींचना
3567,zeichnen::V,серпасавны,चित्र कींचना
3568,zeichnen::V,zīmēt,चित्र कींचना
3569,schreiben::V,гижны,लिखना
3570,schreiben::V,rakstīt,लिखना
3571,besitzen::V,лоны,मालिक होना
3572,besitzen::V,лоны,स्वामी होना
3573,besitzen::V,piederēt,मालिक होना
3574,besitzen::V,piederēt,स्वामी होना
3575,kaufen::V,ньӧбны,ख़रीदना
3576,kaufen::V,pirkt,ख़रीदना
3577,verkaufen::V,вузавны,बेचना
3578,verkaufen::V,pārdot,बेचना
3579,bezahlen::V,мынтыны,चुकाना
3580,bezahlen::V,мынтыны,अदा करना
3581,bezahlen::V,мынтысьны,चुकाना
3582,bezahlen::V,мынтысьны,अदा करना
3583,bezahlen::V,apmaksāt,चुकाना
3584,bezahlen::V,apmaksāt,अदा करना
3585,zahlen::V,мынтыны,अदा करना
3586,zahlen::V,maksāt,अदा करना
3587,beherrschen::V,ас улын кутны,शासन करना पर
3588,beherrschen::V,valdīt,शासन करना पर
3589,ertragen::V,пыкны,सहना
3590,ertragen::V,лэптыны,सहना
3591,ertragen::V,panest,सहना
3592,ertragen::V,paciest,सहना
