,Concept_ID,zh,se
2781,Arznei::N,药,lekittâs
2782,Arznei::N,药,taalkâs
2783,Arznei::N,药,лоаддв
2784,Brücke::N,桥,pruvvie
2785,Brücke::N,桥,råvve
2786,Brücke::N,桥,šaldi
2787,Brücke::N,桥,šalde
2788,Brücke::N,桥,mostt
2789,Brücke::N,桥,мо̄сст
2790,Brunnen::N,井,prutnie
2791,Brunnen::N,井,ruddne
2792,Brunnen::N,井,gáivo
2793,Brunnen::N,井,káivu
2794,Brunnen::N,井,käivv
2795,Brunnen::N,井,ка̄ййв
2796,Weide::N,牧场,gåatome
2797,Weide::N,牧场,guohtom
2798,Weide::N,牧场,guohtun
2799,Weide::N,牧场,kuátu
2800,Weide::N,牧场,luátu
2801,Weide::N,牧场,та̄нтар
2802,Pfad::N,小路,baalka
2803,Pfad::N,小路,bálges
2804,Pfad::N,小路,bálggis
2805,Pfad::N,小路,päälgis
2806,Pfad::N,小路,pää´ljes
2807,Pfad::N,小路,поалкас
2808,Weg::N,路,geajnoe
2809,Weg::N,路,gæjnno
2810,Weg::N,路,væddja
2811,Weg::N,路,geaidnu
2812,Weg::N,路,luod'dâ
2813,Weg::N,路,čuâǥǥas
2814,Weg::N,路,чуэкас
2815,Straße::N,街,geajnoe
2816,Straße::N,街,joene
2817,Straße::N,街,gahttun
2818,Straße::N,街,geaidnu
2819,Straße::N,街,maađij
2820,Straße::N,街,uu´lec
2821,Straße::N,街,чуэкас
2822,Dorf::N,村庄,sïjte
2823,Dorf::N,村庄,bájkke
2824,Dorf::N,村庄,gilli
2825,Dorf::N,村庄,sijdâ
2826,Dorf::N,村庄,sijdd
2827,Dorf::N,村庄,сыййт
2828,Stadt::N,城市,staare
2829,Stadt::N,城市,sjeltie
2830,Stadt::N,城市,stáda
2831,Stadt::N,城市,gávpot
2832,Stadt::N,城市,kaavpug
2833,Stadt::N,城市,lâ´nn
2834,Stadt::N,城市,gåårad
2835,Stadt::N,城市,ланнҍ
2836,Brief::N,信,prievie
2837,Brief::N,信,girjje
2838,Brief::N,信,reive
2839,Brief::N,信,kirje
2840,Brief::N,信,ǩe´rjj
2841,Brief::N,信,кыррьй
2842,Buch::N,书,gærja
2843,Buch::N,书,girjje
2844,Buch::N,书,girji
2845,Buch::N,书,kirje
2846,Buch::N,书,ǩe´rjj
2847,Buch::N,书,кыррьй
2848,Buchstabe::N,字母,baakoe
2849,Buchstabe::N,字母,bokstávva
2850,Buchstabe::N,字母,bustávva
2851,Buchstabe::N,字母,puustav
2852,Buchstabe::N,字母,bukva
2853,Buchstabe::N,字母,буква
2854,Zeitung::N,报纸,plaerie
2855,Zeitung::N,报纸,avijssa
2856,Zeitung::N,报纸,bláđđi
2857,Zeitung::N,报纸,aavis
2858,Zeitung::N,报纸,listt
2859,Zeitung::N,报纸,ga´zaat
2860,Zeitung::N,报纸,газет
2861,Leben::N,生命,hïegke
2862,Leben::N,生命,hægga
2863,Leben::N,生命,iellem
2864,Leben::N,生命,viessom
2865,Leben::N,生命,eallin
2866,Leben::N,生命,eellim
2867,Leben::N,生命,jie´llem
2868,Leben::N,生命,я̄лл
2869,Tod::N,死亡,jaame
2870,Tod::N,死亡,jábmem
2871,Tod::N,死亡,jápmin
2872,Tod::N,死亡,jäämmim
2873,Tod::N,死亡,så´rmm
2874,Tod::N,死亡,jää´mmem
2875,Tod::N,死亡,соаррьм
2876,Grab::N,坟墓,gaelmie
2877,Grab::N,坟墓,ráhpo
2878,Grab::N,坟墓,hávdde
2879,Grab::N,坟墓,hávdi
2880,Grab::N,坟墓,hävdi
2881,Grab::N,坟墓,äu´dd
2882,Grab::N,坟墓,ка̄лльм
2883,Kirche::N,教堂,gærhkoe
2884,Kirche::N,教堂,girkko
2885,Kirche::N,教堂,girku
2886,Kirche::N,教堂,kirkko
2887,Kirche::N,教堂,ceerkav
2888,Kirche::N,教堂,цэ̄ркав
2889,Sünde::N,罪,sådtoe
2890,Sünde::N,罪,suddo
2891,Sünde::N,罪,suddu
2892,Sünde::N,罪,suddo
2893,Sünde::N,罪,reä´ǩ'ǩ
2894,Gott::N,上帝,jupmele
2895,Gott::N,上帝,jubmel
2896,Gott::N,上帝,ipmil
2897,Gott::N,上帝,immeel
2898,Gott::N,上帝,e´mmel
2899,Gott::N,上帝,иммель
2900,Arbeiter::N,工人,barkije
2901,Arbeiter::N,工人,barggoulmusj
2902,Arbeiter::N,工人,bargi
2903,Arbeiter::N,工人,pargee
2904,Arbeiter::N,工人,reâugglaž
2905,Arbeiter::N,工人,лыххкэй
2906,Chef::N,上司,åvtehke
2907,Chef::N,上司,oajvve
2908,Chef::N,上司,hoavda
2909,Chef::N,上司,hovdâ
2910,Chef::N,上司,uái'vi
2911,Chef::N,上司,ä´ttem
2912,Chef::N,上司,vuei´vvooumaž
2913,Chef::N,上司,выгкэй
2914,Chef::N,上司,вӯййкьей
2915,Chef::N,上司,вуэййв
2916,Meister::N,师傅,ööhpehtæjja
2917,Meister::N,师傅,åhpadiddje
2918,Meister::N,师傅,čeahppi
2919,Meister::N,师傅,meašttir
2920,Meister::N,师傅,miäš'tár
2921,Meister::N,师傅,määstär
2922,Meister::N,师傅,че̄ххьп
2923,Arzt::N,医生,dåaktere
2924,Arzt::N,医生,dåktår
2925,Arzt::N,医生,dálkudiddje
2926,Arzt::N,医生,doavttir
2927,Arzt::N,医生,tuáh'tár
2928,Arzt::N,医生,dåhttar
2929,Arzt::N,医生,лыххцэй
2930,Lehrer::N,教师,lohkehtæjja
2931,Lehrer::N,教师,skåvlik
2932,Lehrer::N,教师,åjpadiddje
2933,Lehrer::N,教师,oahpaheaddji
2934,Lehrer::N,教师,máttááttijjee
2935,Lehrer::N,教师,u´čtee´l
2936,Lehrer::N,教师,mätt'teei
2937,Lehrer::N,教师,уххцэй
2938,Geld::N,钱,vierhtie
2939,Geld::N,钱,ruhta
2940,Geld::N,钱,biednik
2941,Geld::N,钱,ruhta
2942,Geld::N,钱,ruttâ
2943,Geld::N,钱,teä´ǧ'ǧ
2944,Geld::N,钱,те̄ӈӈьк
2945,Geschäft::N,交易,åesie
2946,Geschäft::N,交易,oases
2947,Geschäft::N,交易,gávpi
2948,Geschäft::N,交易,kävppi
2949,Geschäft::N,交易,haandâl
2950,Geschäft::N,交易,kaupp
2951,Geschäft::N,交易,ро̄бэт
2952,Laden::N,商店,bovre
2953,Laden::N,商店,oases
2954,Laden::N,商店,rámbuvdda
2955,Laden::N,商店,gávpi
2956,Laden::N,商店,puvdâ
2957,Laden::N,商店,kävppi
2958,Laden::N,商店,kaupp
2959,Laden::N,商店,ла̄ффьк
2960,Preis::N,价格,åasa
2961,Preis::N,价格,hadde
2962,Preis::N,价格,haddi
2963,Preis::N,价格,hadde
2964,Preis::N,价格,hâ´dd
2965,Preis::N,价格,а̄ррв
2966,Ware::N,商品,vaaroe
2967,Ware::N,商品,várro
2968,Ware::N,商品,gálvvo
2969,Ware::N,商品,gálvu
2970,Ware::N,商品,kálvu
2971,Ware::N,商品,täävvir
2972,Ware::N,商品,kälvv
2973,Ware::N,商品,tä´vver
2974,Ware::N,商品,та̄вяр
2975,Nutzen::N,好处,aevhkie
2976,Nutzen::N,好处,ávkke
2977,Nutzen::N,好处,ávki
2978,Nutzen::N,好处,ävkki
2979,Nutzen::N,好处,äu´ǩǩ
2980,Nutzen::N,好处,то̄ӆӆк 
2981,Reichtum::N,财富,ræjhkoesvoete
2982,Reichtum::N,财富,boanndudahka
2983,Reichtum::N,财富,rikkisvuohta
2984,Reichtum::N,财富,riggodat
2985,Reichtum::N,财富,riggodâh
2986,Reichtum::N,财富,ree´ǧǧesvuõtt
2987,Reichtum::N,财富,ва̄птэквӯдт
2988,Welt::N,世界,veartene
2989,Welt::N,世界,værált
2990,Welt::N,世界,ilmme
2991,Welt::N,世界,máilbmi
2992,Welt::N,世界,maailm
2993,Welt::N,世界,maai´lm
2994,Welt::N,世界,jânnamkå´dd
2995,Welt::N,世界,э̄ллманнт
2996,Land::N,国家,laante
2997,Land::N,国家,eatneme
2998,Land::N,国家,lánnda
2999,Land::N,国家,eanan
3000,Land::N,国家,eennâm
3001,Land::N,国家,mädd
3002,Land::N,国家,jânnam
3003,Land::N,国家,ланнҍ
3004,Land::N,国家,е̄ммьне
3005,Staat::N,国家,staate
3006,Staat::N,国家,stáhtta
3007,Staat::N,国家,rijkka
3008,Staat::N,国家,stáhta
3009,Staat::N,国家,staatâ
3010,Staat::N,国家,riikk
3011,Staat::N,国家,ланнҍ
3012,Staat::N,国家,государствэ
3013,König::N,国王,gånka
3014,König::N,国王,gånågis
3015,König::N,国王,gonagas
3016,König::N,国王,kunâgâs
3017,König::N,国王,caarr
3018,König::N,国王,koonǥõs
3019,König::N,国王,цоарр
3020,Macht::N,权力,faamoe
3021,Macht::N,权力,fábmo
3022,Macht::N,权力,fábmogisvuohta
3023,Macht::N,权力,fápmu
3024,Macht::N,权力,väldi
3025,Macht::N,权力,vä´ldd
3026,Macht::N,权力,воаллт
3027,Grenze::N,边界,raajoe
3028,Grenze::N,边界,rádjá
3029,Grenze::N,边界,mierre
3030,Grenze::N,边界,rádji
3031,Grenze::N,边界,rääji
3032,Grenze::N,边界,raajj
3033,Grenze::N,边界,ре̄ввьн
3034,Krieg::N,战争,dåara
3035,Krieg::N,战争,soahte
3036,Krieg::N,战争,soahti
3037,Krieg::N,战争,suáti
3038,Krieg::N,战争,väi´nn
3039,Krieg::N,战争,туарр
3040,Feind::N,敌人,gertele
3041,Feind::N,敌人,vasjulasj
3042,Feind::N,敌人,vašálaš
3043,Feind::N,敌人,vajalâš
3044,Feind::N,敌人,vâjjeeja
3045,Feind::N,敌人,вэресь
3046,Gewalt::N,暴力,vahágahttem
3047,Gewalt::N,暴力,veahkaváldi
3048,Gewalt::N,暴力,vie'hâväldi
3049,Gewalt::N,暴力,pâ´elviõkk
3050,Gewalt::N,暴力,вӣгк
3051,Kampf::N,战斗,gæmhpome
3052,Kampf::N,战斗,doarro
3053,Kampf::N,战斗,oajbbom
3054,Kampf::N,战斗,rahtjamus
3055,Kampf::N,战斗,doarru
3056,Kampf::N,战斗,vuostelasvuohta
3057,Kampf::N,战斗,tuáṛi
3058,Kampf::N,战斗,tuärrmõš
3059,Kampf::N,战斗,вуаййпмушш
3060,Bogen[Waffe]::N,弓,joeksi
3061,Bogen[Waffe]::N,弓,juoksa
3062,Bogen[Waffe]::N,弓,dávgi
3063,Bogen[Waffe]::N,弓,tävgi
3064,Bogen[Waffe]::N,弓,johss
3065,Bogen[Waffe]::N,弓,ю̄ккс
3066,Pfeil::N,箭,njoele
3067,Pfeil::N,箭,sådde
3068,Pfeil::N,箭,njuolla
3069,Pfeil::N,箭,njuolla
3070,Pfeil::N,箭,njuoḷâ
3071,Pfeil::N,箭,njuõll
3072,Pfeil::N,箭,ню̄лл
3073,Gewehr::N,枪,röövre
3074,Gewehr::N,枪,birsso
3075,Gewehr::N,枪,bissu
3076,Gewehr::N,枪,pisso
3077,Gewehr::N,枪,pess
3078,Gewehr::N,枪,пысс
3079,Fehler::N,错误,fiejlie
3080,Fehler::N,错误,vihke
3081,Fehler::N,错误,boastovuohta
3082,Fehler::N,错误,vihki
3083,Fehler::N,错误,vearri
3084,Fehler::N,错误,vahe
3085,Fehler::N,错误,feilâ
3086,Fehler::N,错误,vie´rr
3087,Fehler::N,错误,се̄гкь
3088,Fehler::N,错误,ся̄гкнэхк
3089,Lüge::N,谎话,slogne
3090,Lüge::N,谎话,slaarve
3091,Lüge::N,谎话,gieles
3092,Lüge::N,谎话,gielis
3093,Lüge::N,谎话,kie'les
3094,Lüge::N,谎话,ǩee´lesvuõtt
3095,Lüge::N,谎话,ке̄лсэллмушш
3096,Schaden::N,损失,skaara
3097,Schaden::N,损失,vahák
3098,Schaden::N,损失,skádá
3099,Schaden::N,损失,vahát
3100,Schaden::N,损失,vaahâg
3101,Schaden::N,损失,påå´mh
3102,Schaden::N,损失,ря̄хкхэмушш
3103,Unglück::N,不幸,goerpe
3104,Unglück::N,不幸,vuorbedisvuohta
3105,Unglück::N,不幸,sårmme
3106,Unglück::N,不幸,lihkohisvuohta
3107,Unglück::N,不幸,uá'sittemesvuotâ
3108,Unglück::N,不幸,pärtti
3109,Unglück::N,不幸,påå´mh
3110,Unglück::N,不幸,пӣдтҍ
3111,Schuld::N,过错,skåltoe
3112,Schuld::N,过错,suddo
3113,Schuld::N,过错,áššálašvuohta
3114,Schuld::N,过错,sivalašvuohta
3115,Schuld::N,过错,váddu
3116,Schuld::N,过错,vie´rr
3117,Schuld::N,过错,ве̄ррь
3118,Alter::N,年龄,aaltere
3119,Alter::N,年龄,áldar
3120,Alter::N,年龄,ahki
3121,Alter::N,年龄,ahe
3122,Alter::N,年龄,ââ´ǩǩ
3123,Alter::N,年龄,ыгь
3124,Schluss::N,结束,nåhkeme
3125,Schluss::N,结束,giehtje
3126,Schluss::N,结束,loahppa
3127,Schluss::N,结束,loppâ
3128,Schluss::N,结束,lopp
3129,Schluss::N,结束,ке̄джь
3130,Zeit::N,时间,aejkie
3131,Zeit::N,时间,baaletje
3132,Zeit::N,时间,ájgge
3133,Zeit::N,时间,áigi
3134,Zeit::N,时间,äigi
3135,Zeit::N,时间,âi´ǧǧ
3136,Zeit::N,时间,а̄ййк
3137,Zeit::N,时间,па̄лль
3138,Tag::N,天,biejjie
3139,Tag::N,天,biejvve
3140,Tag::N,天,beaivi
3141,Tag::N,天,peivi
3142,Tag::N,天,pei´vv
3143,Tag::N,天,пе̄ййв
3144,Morgen::N,早晨,aerede
3145,Morgen::N,早晨,idet
3146,Morgen::N,早晨,iđit
3147,Morgen::N,早晨,iiđeed
3148,Morgen::N,早晨,tue´lääž
3149,Morgen::N,早晨,ee´đääldõž
3150,Morgen::N,早晨,ӣнцкэнч
3151,Mittag::N,中午,gaskebiejjie
3152,Mittag::N,中午,gasskabiejvve
3153,Mittag::N,中午,gaskebeaivi
3154,Mittag::N,中午,koskâpeivi
3155,Mittag::N,中午,kõskkpei´vv
3156,Mittag::N,中午,пе̄ййвкэ̄сск
3157,Abend::N,晚上,iehkede
3158,Abend::N,晚上,iehket
3159,Abend::N,晚上,eahket
3160,Abend::N,晚上,eeḥid
3161,Abend::N,晚上,jeä´ǩ'ǩääž
3162,Abend::N,晚上,е̄кесь
3163,Abend::N,晚上,е̄кьнэнч
3164,Nacht::N,夜,jïjje
3165,Nacht::N,夜,idja
3166,Nacht::N,夜,idja
3167,Nacht::N,夜,ijjâ
3168,Nacht::N,夜,inn
3169,Nacht::N,夜,ыйй
3170,Woche::N,星期,våhkoe
3171,Woche::N,星期,vahkko
3172,Woche::N,星期,vahkku
3173,Woche::N,星期,okko
3174,Woche::N,星期,niä´t'tel
3175,Woche::N,星期,не̄дтӭль
3176,Monat::N,月,maanoe
3177,Monat::N,月,mánno
3178,Monat::N,月,mánnu
3179,Monat::N,月,mánotbadji
3180,Monat::N,月,mánuppaje
3181,Monat::N,月,mään
3182,Monat::N,月,määnpââ´jj
3183,Monat::N,月,ма̄нн
3184,Jahr::N,年,jaepie
3185,Jahr::N,年,jahke
3186,Jahr::N,年,jahki
3187,Jahr::N,年,ihe
3188,Jahr::N,年,ee´ǩǩ
3189,Jahr::N,年,ыгкь
3190,Frühling::N,春天,gïjre
3191,Frühling::N,春天,gidá
3192,Frühling::N,春天,giđđa
3193,Frühling::N,春天,kiđđâ
3194,Frühling::N,春天,ǩiđđ
3195,Frühling::N,春天,кыдт
3196,Sommer::N,夏天,giesie
3197,Sommer::N,夏天,giesse
3198,Sommer::N,夏天,geassi
3199,Sommer::N,夏天,keesi
3200,Sommer::N,夏天,ǩiä´ss
3201,Sommer::N,夏天,ке̄ссь
3202,Herbst::N,秋天,tjaktje
3203,Herbst::N,秋天,tjaktja
3204,Herbst::N,秋天,čakča
3205,Herbst::N,秋天,čohčâ
3206,Herbst::N,秋天,čõhčč
3207,Herbst::N,秋天,че̄ххч
3208,Winter::N,冬天,daelvie
3209,Winter::N,冬天,dálvve
3210,Winter::N,冬天,dálvi
3211,Winter::N,冬天,tälvi
3212,Winter::N,冬天,tä´lvv
3213,Winter::N,冬天,та̄лльв
3214,Januar::N,一月,tsïengele
3215,Januar::N,一月,garretsïengele
3216,Januar::N,一月,ådåjakmánno
3217,Januar::N,一月,ođđajagimánnu
3218,Januar::N,一月,uđđâivemáánu
3219,Januar::N,一月,vuõs'smään
3220,Januar::N,一月,ođđee´jjmään
3221,Januar::N,一月,январь
3222,Januar::N,一月,январьма̄нн
3223,Februar::N,二月,goevte
3224,Februar::N,二月,guovvamánno
3225,Februar::N,二月,guovvamánnu
3226,Februar::N,二月,helmimááṇu
3227,Februar::N,二月,tä´lvvmään
3228,Februar::N,二月,февраль
3229,Februar::N,二月,февральма̄нн
3230,März::N,三月,njoktje
3231,März::N,三月,snjuktjamánno
3232,März::N,三月,njukčamánnu
3233,März::N,三月,maalismááñu
3234,März::N,三月,njuhčâmááṇu
3235,März::N,三月,lä´znpei´vvmään
3236,März::N,三月,pâ´zzlâšttammään
3237,März::N,三月,ма̄рт
3238,März::N,三月,ма̄ртма̄нн
3239,April::N,四月,voerhtje
3240,April::N,四月,vuoratjismánno
3241,April::N,四月,cuoŋománnu
3242,April::N,四月,huhtimááṇu
3243,April::N,四月,njuhččmään
3244,April::N,四月,апрель
3245,April::N,四月,апрельма̄нн
3246,Mai::N,五月,maajje
3247,Mai::N,五月,maavnese
3248,Mai::N,五月,moarmesmánno
3249,Mai::N,五月,miessemánnu
3250,Mai::N,五月,toukomááṇu
3251,Mai::N,五月,vye'simááṇu
3252,Mai::N,五月,ǩiđđmään
3253,Mai::N,五月,vue´ssmään
3254,Mai::N,五月,ма̄й
3255,Juni::N,六月,ruffie
3256,Juni::N,六月,biehtsemánno
3257,Juni::N,六月,geassemánnu
3258,Juni::N,六月,kesimááṇu
3259,Juni::N,六月,ǩiä´ssmään
3260,Juni::N,六月,июнь
3261,Juni::N,六月,июньма̄нн
3262,Juli::N,七月,snjaltje
3263,Juli::N,七月,snjilltjamánno
3264,Juli::N,七月,suoidnemánnu
3265,Juli::N,七月,syei'nimááṇu
3266,Juli::N,七月,suei´nnmään
3267,Juli::N,七月,июль
3268,Juli::N,七月,июльма̄нн
3269,August::N,八月,mïetske
3270,August::N,八月,bårggemánno
3271,August::N,八月,borgemánnu
3272,August::N,八月,elomáaṇu
3273,August::N,八月,på´rǧǧmään
3274,August::N,八月,а̄вгуст
3275,August::N,八月,а̄вгустма̄нн
3276,September::N,九月,gaekere
3277,September::N,九月,skïerede
3278,September::N,九月,ragátmánno
3279,September::N,九月,čakčamánnu
3280,September::N,九月,čohčâmááṇu
3281,September::N,九月,čõhččmään
3282,September::N,九月,сентябрь
3283,September::N,九月,сентябрьма̄нн
3284,Oktober::N,十月,golke
3285,Oktober::N,十月,rïhkede
3286,Oktober::N,十月,gålgådismánno
3287,Oktober::N,十月,golggotmánnu
3288,Oktober::N,十月,logamááṇu
3289,Oktober::N,十月,roovvâdmááṇu
3290,Oktober::N,十月,kålggmään
3291,Oktober::N,十月,rõõǥǥâdmään
3292,Oktober::N,十月,октябрь
3293,Oktober::N,十月,октябрьма̄нн
3294,November::N,十一月,rahka
3295,November::N,十一月,gålkoe
3296,November::N,十一月,basádismánno
3297,November::N,十一月,skábmamánnu
3298,November::N,十一月,marrasmááṇu
3299,November::N,十一月,skammâmááṇu
3300,November::N,十一月,skamm'mään
3301,November::N,十一月,ноябрь
3302,Dezember::N,十二月,goeve
3303,Dezember::N,十二月,jåvleaske
3304,Dezember::N,十二月,javllamánno
3305,Dezember::N,十二月,juovlamánnu
3306,Dezember::N,十二月,juov'lâmááṇu
3307,Dezember::N,十二月,rosttovmään
3308,Dezember::N,十二月,декабрь
3309,Dezember::N,十二月,декабрьма̄нн
3310,Montag::N,星期一,måanta
3311,Montag::N,星期一,mánnodahka
3312,Montag::N,星期一,mánnodat
3313,Montag::N,星期一,vuossárga
3314,Montag::N,星期一,vuossargâ
3315,Montag::N,星期一,vuõs'sargg
3316,Montag::N,星期一,вӯссоарк
3317,Dienstag::N,星期二,dæjsta
3318,Dienstag::N,星期二,dijstahka
3319,Dienstag::N,星期二,disdat
3320,Dienstag::N,星期二,disttat
3321,Dienstag::N,星期二,majebargâ
3322,Dienstag::N,星期二,mââi´bargg
3323,Dienstag::N,星期二,нымьппоаркк
3324,Mittwoch::N,星期三,gaskevåhkoe
3325,Mittwoch::N,星期三,gasskavahkko
3326,Mittwoch::N,星期三,gaskavahkku
3327,Mittwoch::N,星期三,koskokko
3328,Mittwoch::N,星期三,seärad
3329,Mittwoch::N,星期三,ся̄рэдт
3330,Donnerstag::N,星期四,duarsta
3331,Donnerstag::N,星期四,duorastahka
3332,Donnerstag::N,星期四,duorastat
3333,Donnerstag::N,星期四,turâstâh
3334,Donnerstag::N,星期四,neljdpei´vv
3335,Donnerstag::N,星期四,ня̄льянтпе̄ййв
3336,Freitag::N,星期五,bearjadahke
3337,Freitag::N,星期五,bierjjedahka
3338,Freitag::N,星期五,bearjadat
3339,Freitag::N,星期五,perjâdâh
3340,Freitag::N,星期五,piâtnâc
3341,Freitag::N,星期五,пе̄тнэц
3342,Samstag::N,星期六,laavvadahke
3343,Samstag::N,星期六,lávvodahka
3344,Samstag::N,星期六,lávvordat
3345,Samstag::N,星期六,láṿárdâh
3346,Samstag::N,星期六,sue´vet
3347,Samstag::N,星期六,сӯветҍ
3348,Sonntag::N,星期日,aejlege
3349,Sonntag::N,星期日,sådnåbiejvve
3350,Sonntag::N,星期日,ájllek
3351,Sonntag::N,星期日,sotnabeaivi
3352,Sonntag::N,星期日,pasepeivi
3353,Sonntag::N,星期日,pâ´sspei´vv
3354,Sonntag::N,星期日,па̄ссьпе̄ййв
3355,groß::A,大,stoere
3356,groß::A,大,stuorra
3357,groß::A,大,stuoris
3358,groß::A,大,stye'res
3359,groß::A,大,šurr
3360,groß::A,大,шӯрр
3361,groß::A,大,о̄а̄йхьк
3362,klein::A,小,onne
3363,klein::A,小,smaave
3364,klein::A,小,unne
3365,klein::A,小,uhttse
3366,klein::A,小,unni
3367,klein::A,小,uhcci
3368,klein::A,小,ucce
3369,klein::A,小,u´cc
3370,klein::A,小,siõmm
3371,klein::A,小,smaavâs
3372,klein::A,小,уцць
3373,klein::A,小,уцхенч
3374,lang::A,长,guhkies
3375,lang::A,长,guhkke
3376,lang::A,长,guhkki
3377,lang::A,长,kukke
3378,lang::A,长,ku´ǩǩ
3379,lang::A,长,куххьк
3380,kurz::A,短,åenehks
3381,kurz::A,短,oadne
3382,kurz::A,短,oanehaš
3383,kurz::A,短,uánih
3384,kurz::A,短,uá'nihâš
3385,kurz::A,短,vuä´niǩ
3386,kurz::A,短,оаньхесь
3387,breit::A,宽,gamte
3388,breit::A,宽,gåbdde
3389,breit::A,宽,govdat
3390,breit::A,宽,kubduv
3391,breit::A,宽,kobddi
3392,breit::A,宽,ко̄ммьтэсь
3393,schmal::A,细长的,giedtsies
3394,schmal::A,细长的,giedtse
3395,schmal::A,细长的,geazzi
3396,schmal::A,细长的,seaggi
3397,schmal::A,细长的,kärži
3398,schmal::A,细长的,kezzi
3399,schmal::A,细长的,ǩe´ʒʒ
3400,schmal::A,细长的,ке̄нҌцесь
3401,dicht::A,密,duvhties
3402,dicht::A,密,suohkat
3403,dicht::A,密,teahtis
3404,dicht::A,密,čavos
3405,dicht::A,密,naaggâs
3406,dicht::A,密,то̄а̄йвас
3407,dick[Gegenstand]::A,厚,gïsse
3408,dick[Gegenstand]::A,厚,jassijes
3409,dick[Gegenstand]::A,厚,assá
3410,dick[Gegenstand]::A,厚,assái
3411,dick[Gegenstand]::A,厚,assaa
3412,dick[Gegenstand]::A,厚,asalâš
3413,dick[Gegenstand]::A,厚,kõssâd
3414,dick[Gegenstand]::A,厚,âssai
3415,dick[Gegenstand]::A,厚,кэ̄сс
3416,dünn::A,薄,jissehts
3417,dünn::A,薄,asidasj
3418,dünn::A,薄,asehaš
3419,dünn::A,薄,asettem
3420,dünn::A,薄,ââ´zzte´m
3421,dünn::A,薄,рашшь
3422,dünn::A,薄,ражесь
3423,fein::A,细小,fijne
3424,fein::A,细小,seaggi
3425,fein::A,细小,fiinnis
3426,fein::A,细小,fiijnes
3427,fein::A,细小,fiinâs
3428,fein::A,细小,се̄ӈькесь
3429,fest::A,固体,nænnoes
3430,fest::A,固体,tjavdes
3431,fest::A,固体,tjårggåt
3432,fest::A,固体,nanus
3433,fest::A,固体,nanos
3434,fest::A,固体,nâânas
3435,fest::A,固体,роавас
3436,fest::A,固体,роаввсэсь
3437,flach::A,平坦,plïehtje
3438,flach::A,平坦,duolbo
3439,flach::A,平坦,duolbuk
3440,flach::A,平坦,duolba
3441,flach::A,平坦,tuolbâs
3442,flach::A,平坦,toobžâs
3443,flach::A,平坦,tuõlbâs
3444,flach::A,平坦,тӯллп
3445,glatt::A,光滑,njalhkedihks
3446,glatt::A,光滑,njalkas
3447,glatt::A,光滑,njalkkas
3448,glatt::A,光滑,šoollâd
3449,glatt::A,光滑,šolbâd
3450,glatt::A,光滑,lää´ttes
3451,glatt::A,光滑,ла̄тӭсь
3452,glatt::A,光滑,нё̄ллькесь
3453,hart::A,硬,garre
3454,hart::A,硬,garras
3455,hart::A,硬,garas
3456,hart::A,硬,koorâs
3457,hart::A,硬,kõõrâs
3458,hart::A,硬,куйяс
3459,hart::A,硬,кэ̄рас
3460,weich::A,软,möövhkes
3461,weich::A,软,dimes
3462,weich::A,软,dimis
3463,weich::A,软,times
3464,weich::A,软,lines
3465,weich::A,软,tee´mes
3466,weich::A,软,сӯбпесь
3467,rund::A,圆,jorpe
3468,rund::A,圆,jårbås
3469,rund::A,圆,jårbbåt
3470,rund::A,圆,jorbbas
3471,rund::A,圆,juurbâs
3472,rund::A,圆,joorbâs
3473,rund::A,圆,ё̄рпп
3474,spitz::A,尖,snjåhtjoeh
3475,spitz::A,尖,snutjek
3476,spitz::A,尖,snjurtjuk
3477,spitz::A,尖,čogas
3478,spitz::A,尖,cuppas
3479,spitz::A,尖,čuuṿâs
3480,spitz::A,尖,pâ´sttel
3481,spitz::A,尖,чо̄гк
3482,spitz::A,尖,пассьтэль
3483,scharf::A,锋利,besteles
3484,scharf::A,锋利,basstel
3485,scharf::A,锋利,tjiesskis
3486,scharf::A,锋利,bastilit
3487,scharf::A,锋利,čuuḥâl
3488,scharf::A,锋利,pâ´sttel
3489,scharf::A,锋利,пассьтэль
3490,scharf::A,锋利,пассьтлесь
3491,stumpf::A,钝,baenehts
3492,stumpf::A,钝,jåbbe
3493,stumpf::A,钝,nearas
3494,stumpf::A,钝,basttoheapme
3495,stumpf::A,钝,tulcce
3496,stumpf::A,钝,miä´r'res
3497,stumpf::A,钝,ме̄ресь
3498,schwer::A,重,leevles
3499,schwer::A,重,låssåt
3500,schwer::A,重,lossat
3501,schwer::A,重,lussâd
3502,schwer::A,重,lossâd
3503,schwer::A,重,ло̄ссэ
3504,schwer::A,重,ло̄ссэсь
3505,schön::A,美丽,tjaebpies
3506,schön::A,美丽,tjábbe
3507,schön::A,美丽,čáppat
3508,schön::A,美丽,muččâd
3509,schön::A,美丽,mooččâd
3510,schön::A,美丽,мо̄джесь
3511,heiß::A,烫,baahke
3512,heiß::A,烫,báhkas
3513,heiß::A,烫,báhkas
3514,heiß::A,烫,paahâs
3515,heiß::A,烫,paakkâs
3516,heiß::A,烫,жоарр
3517,heiß::A,烫,по̄а̄ххк
3518,warm::A,暖和,bïjveles
3519,warm::A,暖和,liekkas
