,Concept_ID,se,hy
2974,Spiegel::N,speeijal,հայելի
2975,Spiegel::N,suei´mkar,հայելի
2976,Spiegel::N,кыффкэмка̄ррь,հայելի
2977,Spiegel::N,зе̄ркал,հայելի
2978,Riemen::N,györtenje,փոկ
2979,Riemen::N,rájppe,փոկ
2980,Riemen::N,garttsa,փոկ
2981,Riemen::N,lávži,փոկ
2982,Riemen::N,läbži,փոկ
2983,Riemen::N,läbǯǯ,փոկ
2984,Riemen::N,ре̄ммь,փոկ
2985,Schnur::N,gurrie,լար
2986,Schnur::N,gáras,լար
2987,Schnur::N,garca,լար
2988,Schnur::N,orrâ,լար
2989,Schnur::N,nue´rr,լար
2990,Schnur::N,нӯррь,լար
2991,Leine::N,baante,փոկ
2992,Leine::N,gájnno,փոկ
2993,Leine::N,báddi,փոկ
2994,Leine::N,oarra,փոկ
2995,Leine::N,läbži,փոկ
2996,Leine::N,läbǯǯ,փոկ
2997,Leine::N,ла̄ммч,փոկ
2998,Decke::N,gaptjese,վերմակ
2999,Decke::N,rádno,վերմակ
3000,Decke::N,gåbtjås,վերմակ
3001,Decke::N,tæhppin,վերմակ
3002,Decke::N,govččas,վերմակ
3003,Decke::N,loovdâ,վերմակ
3004,Decke::N,räänn,վերմակ
3005,Decke::N,ра̄нн,վերմակ
3006,Kissen::N,nalhke,բարձ
3007,Kissen::N,guoddá,բարձ
3008,Kissen::N,oajvevuolle,բարձ
3009,Kissen::N,guoddá,բարձ
3010,Kissen::N,bolsttar,բարձ
3011,Kissen::N,polster,բարձ
3012,Kissen::N,pee´ren,բարձ
3013,Kissen::N,pooddâšǩ,բարձ
3014,Kissen::N,по̄дэшк,բարձ
3015,Tuch::N,tyjje,թաշկինակ
3016,Tuch::N,tyddja,թաշկինակ
3017,Tuch::N,gådo,թաշկինակ
3018,Tuch::N,liidni,թաշկինակ
3019,Tuch::N,läđđee,թաշկինակ
3020,Tuch::N,re´ppiǩ,թաշկինակ
3021,Tuch::N,ree´ppiǩ,թաշկինակ
3022,Tuch::N,ребпехь,թաշկինակ
3023,Handtuch::N,njaamelijnie,սրբիչ
3024,Handtuch::N,sigárdahka,սրբիչ
3025,Handtuch::N,sihkaldat,սրբիչ
3026,Handtuch::N,siholdâs,սրբիչ
3027,Handtuch::N,seekkldõs,սրբիչ
3028,Handtuch::N,u´tree´lniǩ,սրբիչ
3029,Handtuch::N,отеральнэхьк,սրբիչ
3030,Kraft::N,faamoe,ուժ
3031,Kraft::N,fábmo,ուժ
3032,Kraft::N,fápmu,ուժ
3033,Kraft::N,fááṃu,ուժ
3034,Kraft::N,viõkk,ուժ
3035,Kraft::N,вӣгк,ուժ
3036,Stärke::N,vieksiesvoete,պնդություն
3037,Stärke::N,vieksiesvoete,ամրություն
3038,Stärke::N,gievrrudahka,պնդություն
3039,Stärke::N,gievrrudahka,ամրություն
3040,Stärke::N,gievrrodus,պնդություն
3041,Stärke::N,gievrrodus,ամրություն
3042,Stärke::N,veahka,պնդություն
3043,Stärke::N,veahka,ամրություն
3044,Stärke::N,vuoibmi,պնդություն
3045,Stärke::N,vuoibmi,ամրություն
3046,Stärke::N,viek'sâvuotâ,պնդություն
3047,Stärke::N,viek'sâvuotâ,ամրություն
3048,Stärke::N,viõkk,պնդություն
3049,Stärke::N,viõkk,ամրություն
3050,Stärke::N,са̄м,պնդություն
3051,Stärke::N,са̄м,ամրություն
3052,Stärke::N,вӣгк,պնդություն
3053,Stärke::N,вӣгк,ամրություն
3054,Gesundheit::N,healsoe,առողջություն
3055,Gesundheit::N,starne,առողջություն
3056,Gesundheit::N,hælsso,առողջություն
3057,Gesundheit::N,varresvuohta,առողջություն
3058,Gesundheit::N,dearvvasvuohta,առողջություն
3059,Gesundheit::N,tie'rvâsvuotâ,առողջություն
3060,Gesundheit::N,tiõrvâsvuõtt,առողջություն
3061,Gesundheit::N,тӣрвасвӯдт,առողջություն
3062,Krankheit::N,skïemtjelasse,ախտ
3063,Krankheit::N,skïemtjelasse,հիվանդություն
3064,Krankheit::N,skihpudahka,ախտ
3065,Krankheit::N,skihpudahka,հիվանդություն
3066,Krankheit::N,dávdda,ախտ
3067,Krankheit::N,dávdda,հիվանդություն
3068,Krankheit::N,vihke,ախտ
3069,Krankheit::N,vihke,հիվանդություն
3070,Krankheit::N,dávda,ախտ
3071,Krankheit::N,dávda,հիվանդություն
3072,Krankheit::N,tavdâ,ախտ
3073,Krankheit::N,tavdâ,հիվանդություն
3074,Krankheit::N,puá'cuvuotâ,ախտ
3075,Krankheit::N,puá'cuvuotâ,հիվանդություն
3076,Krankheit::N,kõpp,ախտ
3077,Krankheit::N,kõpp,հիվանդություն
3078,Krankheit::N,puõccmoš,ախտ
3079,Krankheit::N,puõccmoš,հիվանդություն
3080,Krankheit::N,кэ̄бп,ախտ
3081,Krankheit::N,кэ̄бп,հիվանդություն
3082,Schmerz::N,haerhpie,ցավ
3083,Schmerz::N,haerhpie,տանջանք
3084,Schmerz::N,bávtjas,ցավ
3085,Schmerz::N,bávtjas,տանջանք
3086,Schmerz::N,bávčča,ցավ
3087,Schmerz::N,bávčča,տանջանք
3088,Schmerz::N,tuške,ցավ
3089,Schmerz::N,tuške,տանջանք
3090,Schmerz::N,poovčâs,ցավ
3091,Schmerz::N,poovčâs,տանջանք
3092,Schmerz::N,tå´sǩǩ,ցավ
3093,Schmerz::N,tå´sǩǩ,տանջանք
3094,Schmerz::N,кэ̄бп,ցավ
3095,Schmerz::N,кэ̄бп,տանջանք
3096,Wunde::N,saejrie,վերք
3097,Wunde::N,hávve,վերք
3098,Wunde::N,hávvi,վերք
3099,Wunde::N,hävvi,վերք
3100,Wunde::N,hää´vv,վերք
3101,Wunde::N,ра̄ӊӊҍ,վերք
3102,Fieber::N,vaejlie,տենդ
3103,Fieber::N,fiebar,տենդ
3104,Fieber::N,báhkkadávda,տենդ
3105,Fieber::N,žaar,տենդ
3106,Fieber::N,жоарр,տենդ
3107,Arznei::N,daalhkesh,դեղ
3108,Arznei::N,dálkas,դեղ
3109,Arznei::N,dálkkas,դեղ
3110,Arznei::N,taalhâs,դեղ
3111,Arznei::N,lekittâs,դեղ
3112,Arznei::N,taalkâs,դեղ
3113,Arznei::N,лоаддв,դեղ
3114,Brücke::N,pruvvie,կամուրջ
3115,Brücke::N,råvve,կամուրջ
3116,Brücke::N,šaldi,կամուրջ
3117,Brücke::N,šalde,կամուրջ
3118,Brücke::N,mostt,կամուրջ
3119,Brücke::N,мо̄сст,կամուրջ
3120,Brunnen::N,prutnie,հոր
3121,Brunnen::N,prutnie,ջրհոր
3122,Brunnen::N,ruddne,հոր
3123,Brunnen::N,ruddne,ջրհոր
3124,Brunnen::N,gáivo,հոր
3125,Brunnen::N,gáivo,ջրհոր
3126,Brunnen::N,káivu,հոր
3127,Brunnen::N,káivu,ջրհոր
3128,Brunnen::N,käivv,հոր
3129,Brunnen::N,käivv,ջրհոր
3130,Brunnen::N,ка̄ййв,հոր
3131,Brunnen::N,ка̄ййв,ջրհոր
3132,Weide::N,gåatome,արոտավայր
3133,Weide::N,guohtom,արոտավայր
3134,Weide::N,guohtun,արոտավայր
3135,Weide::N,kuátu,արոտավայր
3136,Weide::N,luátu,արոտավայր
3137,Weide::N,та̄нтар,արոտավայր
3138,Pfad::N,baalka,արահետ
3139,Pfad::N,bálges,արահետ
3140,Pfad::N,bálggis,արահետ
3141,Pfad::N,päälgis,արահետ
3142,Pfad::N,pää´ljes,արահետ
3143,Pfad::N,поалкас,արահետ
3144,Weg::N,geajnoe,ուղի
3145,Weg::N,gæjnno,ուղի
3146,Weg::N,væddja,ուղի
3147,Weg::N,geaidnu,ուղի
3148,Weg::N,luod'dâ,ուղի
3149,Weg::N,čuâǥǥas,ուղի
3150,Weg::N,чуэкас,ուղի
3151,Straße::N,geajnoe,ճանապարհ
3152,Straße::N,joene,ճանապարհ
3153,Straße::N,gahttun,ճանապարհ
3154,Straße::N,geaidnu,ճանապարհ
3155,Straße::N,maađij,ճանապարհ
3156,Straße::N,uu´lec,ճանապարհ
3157,Straße::N,чуэкас,ճանապարհ
3158,Dorf::N,sïjte,գյուղ
3159,Dorf::N,bájkke,գյուղ
3160,Dorf::N,gilli,գյուղ
3161,Dorf::N,sijdâ,գյուղ
3162,Dorf::N,sijdd,գյուղ
3163,Dorf::N,сыййт,գյուղ
3164,Stadt::N,staare,քաղաք
3165,Stadt::N,sjeltie,քաղաք
3166,Stadt::N,stáda,քաղաք
3167,Stadt::N,gávpot,քաղաք
3168,Stadt::N,kaavpug,քաղաք
3169,Stadt::N,lâ´nn,քաղաք
3170,Stadt::N,gåårad,քաղաք
3171,Stadt::N,ланнҍ,քաղաք
3172,Brief::N,prievie,նամակ
3173,Brief::N,girjje,նամակ
3174,Brief::N,reive,նամակ
3175,Brief::N,kirje,նամակ
3176,Brief::N,ǩe´rjj,նամակ
3177,Brief::N,кыррьй,նամակ
3178,Buch::N,gærja,գիրք
3179,Buch::N,girjje,գիրք
3180,Buch::N,girji,գիրք
3181,Buch::N,kirje,գիրք
3182,Buch::N,ǩe´rjj,գիրք
3183,Buch::N,кыррьй,գիրք
3184,Buchstabe::N,baakoe,տառ
3185,Buchstabe::N,baakoe,գիր
3186,Buchstabe::N,bokstávva,տառ
3187,Buchstabe::N,bokstávva,գիր
3188,Buchstabe::N,bustávva,տառ
3189,Buchstabe::N,bustávva,գիր
3190,Buchstabe::N,puustav,տառ
3191,Buchstabe::N,puustav,գիր
3192,Buchstabe::N,bukva,տառ
3193,Buchstabe::N,bukva,գիր
3194,Buchstabe::N,буква,տառ
3195,Buchstabe::N,буква,գիր
3196,Zeitung::N,plaerie,լրագիր
3197,Zeitung::N,avijssa,լրագիր
3198,Zeitung::N,bláđđi,լրագիր
3199,Zeitung::N,aavis,լրագիր
3200,Zeitung::N,listt,լրագիր
3201,Zeitung::N,ga´zaat,լրագիր
3202,Zeitung::N,газет,լրագիր
3203,Leben::N,hïegke,կյանք
3204,Leben::N,hægga,կյանք
3205,Leben::N,iellem,կյանք
3206,Leben::N,viessom,կյանք
3207,Leben::N,eallin,կյանք
3208,Leben::N,eellim,կյանք
3209,Leben::N,jie´llem,կյանք
3210,Leben::N,я̄лл,կյանք
3211,Tod::N,jaame,մահ
3212,Tod::N,jábmem,մահ
3213,Tod::N,jápmin,մահ
3214,Tod::N,jäämmim,մահ
3215,Tod::N,så´rmm,մահ
3216,Tod::N,jää´mmem,մահ
3217,Tod::N,соаррьм,մահ
3218,Grab::N,gaelmie,գերեզման
3219,Grab::N,ráhpo,գերեզման
3220,Grab::N,hávdde,գերեզման
3221,Grab::N,hávdi,գերեզման
3222,Grab::N,hävdi,գերեզման
3223,Grab::N,äu´dd,գերեզման
3224,Grab::N,ка̄лльм,գերեզման
3225,Kirche::N,gærhkoe,եկեղեցի
3226,Kirche::N,girkko,եկեղեցի
3227,Kirche::N,girku,եկեղեցի
3228,Kirche::N,kirkko,եկեղեցի
3229,Kirche::N,ceerkav,եկեղեցի
3230,Kirche::N,цэ̄ркав,եկեղեցի
3231,Sünde::N,sådtoe,մեղք
3232,Sünde::N,suddo,մեղք
3233,Sünde::N,suddu,մեղք
3234,Sünde::N,suddo,մեղք
3235,Sünde::N,reä´ǩ'ǩ,մեղք
3236,Gott::N,jupmele,աստված
3237,Gott::N,jubmel,աստված
3238,Gott::N,ipmil,աստված
3239,Gott::N,immeel,աստված
3240,Gott::N,e´mmel,աստված
3241,Gott::N,иммель,աստված
3242,Arbeiter::N,barkije,բանվոր
3243,Arbeiter::N,barkije,աշխատող
3244,Arbeiter::N,barggoulmusj,բանվոր
3245,Arbeiter::N,barggoulmusj,աշխատող
3246,Arbeiter::N,bargi,բանվոր
3247,Arbeiter::N,bargi,աշխատող
3248,Arbeiter::N,pargee,բանվոր
3249,Arbeiter::N,pargee,աշխատող
3250,Arbeiter::N,reâugglaž,բանվոր
3251,Arbeiter::N,reâugglaž,աշխատող
3252,Arbeiter::N,лыххкэй,բանվոր
3253,Arbeiter::N,лыххкэй,աշխատող
3254,Chef::N,åvtehke,տեր
3255,Chef::N,oajvve,տեր
3256,Chef::N,hoavda,տեր
3257,Chef::N,hovdâ,տեր
3258,Chef::N,uái'vi,տեր
3259,Chef::N,ä´ttem,տեր
3260,Chef::N,vuei´vvooumaž,տեր
3261,Chef::N,выгкэй,տեր
3262,Chef::N,вӯййкьей,տեր
3263,Chef::N,вуэййв,տեր
3264,Meister::N,ööhpehtæjja,վարպետ
3265,Meister::N,åhpadiddje,վարպետ
3266,Meister::N,čeahppi,վարպետ
3267,Meister::N,meašttir,վարպետ
3268,Meister::N,miäš'tár,վարպետ
3269,Meister::N,määstär,վարպետ
3270,Meister::N,че̄ххьп,վարպետ
3271,Arzt::N,dåaktere,բժիշկ
3272,Arzt::N,dåktår,բժիշկ
3273,Arzt::N,dálkudiddje,բժիշկ
3274,Arzt::N,doavttir,բժիշկ
3275,Arzt::N,tuáh'tár,բժիշկ
3276,Arzt::N,dåhttar,բժիշկ
3277,Arzt::N,лыххцэй,բժիշկ
3278,Lehrer::N,lohkehtæjja,ուսուցիչ
3279,Lehrer::N,skåvlik,ուսուցիչ
3280,Lehrer::N,åjpadiddje,ուսուցիչ
3281,Lehrer::N,oahpaheaddji,ուսուցիչ
3282,Lehrer::N,máttááttijjee,ուսուցիչ
3283,Lehrer::N,u´čtee´l,ուսուցիչ
3284,Lehrer::N,mätt'teei,ուսուցիչ
3285,Lehrer::N,уххцэй,ուսուցիչ
3286,Geld::N,vierhtie,փող
3287,Geld::N,ruhta,փող
3288,Geld::N,biednik,փող
3289,Geld::N,ruhta,փող
3290,Geld::N,ruttâ,փող
3291,Geld::N,teä´ǧ'ǧ,փող
3292,Geld::N,те̄ӈӈьк,փող
3293,Geschäft::N,åesie,գործ
3294,Geschäft::N,åesie,աշխատանք
3295,Geschäft::N,oases,գործ
3296,Geschäft::N,oases,աշխատանք
3297,Geschäft::N,gávpi,գործ
3298,Geschäft::N,gávpi,աշխատանք
3299,Geschäft::N,kävppi,գործ
3300,Geschäft::N,kävppi,աշխատանք
3301,Geschäft::N,haandâl,գործ
3302,Geschäft::N,haandâl,աշխատանք
3303,Geschäft::N,kaupp,գործ
3304,Geschäft::N,kaupp,աշխատանք
3305,Geschäft::N,ро̄бэт,գործ
3306,Geschäft::N,ро̄бэт,աշխատանք
3307,Laden::N,bovre,կրպակ
3308,Laden::N,bovre,խանութ
3309,Laden::N,oases,կրպակ
3310,Laden::N,oases,խանութ
3311,Laden::N,rámbuvdda,կրպակ
3312,Laden::N,rámbuvdda,խանութ
3313,Laden::N,gávpi,կրպակ
3314,Laden::N,gávpi,խանութ
3315,Laden::N,puvdâ,կրպակ
3316,Laden::N,puvdâ,խանութ
3317,Laden::N,kävppi,կրպակ
3318,Laden::N,kävppi,խանութ
3319,Laden::N,kaupp,կրպակ
3320,Laden::N,kaupp,խանութ
3321,Laden::N,ла̄ффьк,կրպակ
3322,Laden::N,ла̄ффьк,խանութ
3323,Preis::N,åasa,գին
3324,Preis::N,hadde,գին
3325,Preis::N,haddi,գին
3326,Preis::N,hadde,գին
3327,Preis::N,hâ´dd,գին
3328,Preis::N,а̄ррв,գին
3329,Ware::N,vaaroe,ապրանք
3330,Ware::N,várro,ապրանք
3331,Ware::N,gálvvo,ապրանք
3332,Ware::N,gálvu,ապրանք
3333,Ware::N,kálvu,ապրանք
3334,Ware::N,täävvir,ապրանք
3335,Ware::N,kälvv,ապրանք
3336,Ware::N,tä´vver,ապրանք
3337,Ware::N,та̄вяр,ապրանք
3338,Nutzen::N,aevhkie,օգուտ
3339,Nutzen::N,ávkke,օգուտ
3340,Nutzen::N,ávki,օգուտ
3341,Nutzen::N,ävkki,օգուտ
3342,Nutzen::N,äu´ǩǩ,օգուտ
3343,Nutzen::N,то̄ӆӆк ,օգուտ
3344,Reichtum::N,ræjhkoesvoete,հարստություն
3345,Reichtum::N,boanndudahka,հարստություն
3346,Reichtum::N,rikkisvuohta,հարստություն
3347,Reichtum::N,riggodat,հարստություն
3348,Reichtum::N,riggodâh,հարստություն
3349,Reichtum::N,ree´ǧǧesvuõtt,հարստություն
3350,Reichtum::N,ва̄птэквӯдт,հարստություն
3351,Welt::N,veartene,աշխարհ
3352,Welt::N,værált,աշխարհ
3353,Welt::N,ilmme,աշխարհ
3354,Welt::N,máilbmi,աշխարհ
3355,Welt::N,maailm,աշխարհ
3356,Welt::N,maai´lm,աշխարհ
3357,Welt::N,jânnamkå´dd,աշխարհ
3358,Welt::N,э̄ллманнт,աշխարհ
3359,Land::N,laante,երկիր
3360,Land::N,eatneme,երկիր
3361,Land::N,lánnda,երկիր
3362,Land::N,eanan,երկիր
3363,Land::N,eennâm,երկիր
3364,Land::N,mädd,երկիր
3365,Land::N,jânnam,երկիր
3366,Land::N,ланнҍ,երկիր
3367,Land::N,е̄ммьне,երկիր
3368,Staat::N,staate,պետություն
3369,Staat::N,stáhtta,պետություն
3370,Staat::N,rijkka,պետություն
3371,Staat::N,stáhta,պետություն
3372,Staat::N,staatâ,պետություն
3373,Staat::N,riikk,պետություն
3374,Staat::N,ланнҍ,պետություն
3375,Staat::N,государствэ,պետություն
3376,König::N,gånka,արքա
3377,König::N,gånka,թագավոր
3378,König::N,gånågis,արքա
3379,König::N,gånågis,թագավոր
3380,König::N,gonagas,արքա
3381,König::N,gonagas,թագավոր
3382,König::N,kunâgâs,արքա
3383,König::N,kunâgâs,թագավոր
3384,König::N,caarr,արքա
3385,König::N,caarr,թագավոր
3386,König::N,koonǥõs,արքա
3387,König::N,koonǥõs,թագավոր
3388,König::N,цоарр,արքա
3389,König::N,цоарр,թագավոր
3390,Macht::N,faamoe,իշխանություն
3391,Macht::N,fábmo,իշխանություն
3392,Macht::N,fábmogisvuohta,իշխանություն
3393,Macht::N,fápmu,իշխանություն
3394,Macht::N,väldi,իշխանություն
3395,Macht::N,vä´ldd,իշխանություն
3396,Macht::N,воаллт,իշխանություն
3397,Grenze::N,raajoe,սահման
3398,Grenze::N,rádjá,սահման
3399,Grenze::N,mierre,սահման
3400,Grenze::N,rádji,սահման
3401,Grenze::N,rääji,սահման
3402,Grenze::N,raajj,սահման
3403,Grenze::N,ре̄ввьн,սահման
3404,Krieg::N,dåara,պատերազմ
3405,Krieg::N,soahte,պատերազմ
3406,Krieg::N,soahti,պատերազմ
3407,Krieg::N,suáti,պատերազմ
3408,Krieg::N,väi´nn,պատերազմ
3409,Krieg::N,туарр,պատերազմ
3410,Feind::N,gertele,թշնամի
3411,Feind::N,vasjulasj,թշնամի
3412,Feind::N,vašálaš,թշնամի
3413,Feind::N,vajalâš,թշնամի
3414,Feind::N,vâjjeeja,թշնամի
3415,Feind::N,вэресь,թշնամի
3416,Kampf::N,gæmhpome,մարտ
3417,Kampf::N,doarro,մարտ
3418,Kampf::N,oajbbom,մարտ
3419,Kampf::N,rahtjamus,մարտ
3420,Kampf::N,doarru,մարտ
3421,Kampf::N,vuostelasvuohta,մարտ
3422,Kampf::N,tuáṛi,մարտ
3423,Kampf::N,tuärrmõš,մարտ
3424,Kampf::N,вуаййпмушш,մարտ
3425,Bogen[Waffe]::N,joeksi,աղեղ
3426,Bogen[Waffe]::N,juoksa,աղեղ
3427,Bogen[Waffe]::N,dávgi,աղեղ
3428,Bogen[Waffe]::N,tävgi,աղեղ
3429,Bogen[Waffe]::N,johss,աղեղ
3430,Bogen[Waffe]::N,ю̄ккс,աղեղ
3431,Pfeil::N,njoele,նետ
3432,Pfeil::N,sådde,նետ
3433,Pfeil::N,njuolla,նետ
3434,Pfeil::N,njuolla,նետ
3435,Pfeil::N,njuoḷâ,նետ
3436,Pfeil::N,njuõll,նետ
3437,Pfeil::N,ню̄лл,նետ
3438,Gewehr::N,röövre,հրացան
3439,Gewehr::N,birsso,հրացան
3440,Gewehr::N,bissu,հրացան
3441,Gewehr::N,pisso,հրացան
3442,Gewehr::N,pess,հրացան
3443,Gewehr::N,пысс,հրացան
3444,Fehler::N,fiejlie,սխալ
3445,Fehler::N,vihke,սխալ
3446,Fehler::N,boastovuohta,սխալ
3447,Fehler::N,vihki,սխալ
3448,Fehler::N,vearri,սխալ
3449,Fehler::N,vahe,սխալ
3450,Fehler::N,feilâ,սխալ
3451,Fehler::N,vie´rr,սխալ
3452,Fehler::N,се̄гкь,սխալ
3453,Fehler::N,ся̄гкнэхк,սխալ
3454,Lüge::N,slogne,սուտ
3455,Lüge::N,slaarve,սուտ
3456,Lüge::N,gieles,սուտ
3457,Lüge::N,gielis,սուտ
3458,Lüge::N,kie'les,սուտ
3459,Lüge::N,ǩee´lesvuõtt,սուտ
3460,Lüge::N,ке̄лсэллмушш,սուտ
3461,Schaden::N,skaara,վնաս
3462,Schaden::N,vahák,վնաս
3463,Schaden::N,skádá,վնաս
3464,Schaden::N,vahát,վնաս
3465,Schaden::N,vaahâg,վնաս
3466,Schaden::N,påå´mh,վնաս
3467,Schaden::N,ря̄хкхэмушш,վնաս
3468,Unglück::N,goerpe,դժբախտություն
3469,Unglück::N,vuorbedisvuohta,դժբախտություն
3470,Unglück::N,sårmme,դժբախտություն
3471,Unglück::N,lihkohisvuohta,դժբախտություն
3472,Unglück::N,uá'sittemesvuotâ,դժբախտություն
3473,Unglück::N,pärtti,դժբախտություն
3474,Unglück::N,påå´mh,դժբախտություն
3475,Unglück::N,пӣдтҍ,դժբախտություն
3476,Schuld::N,skåltoe,պակասություն
3477,Schuld::N,suddo,պակասություն
3478,Schuld::N,áššálašvuohta,պակասություն
3479,Schuld::N,sivalašvuohta,պակասություն
3480,Schuld::N,váddu,պակասություն
3481,Schuld::N,vie´rr,պակասություն
3482,Schuld::N,ве̄ррь,պակասություն
3483,Alter::N,aaltere,հասակ
3484,Alter::N,áldar,հասակ
3485,Alter::N,ahki,հասակ
3486,Alter::N,ahe,հասակ
3487,Alter::N,ââ´ǩǩ,հասակ
3488,Alter::N,ыгь,հասակ
3489,Schluss::N,nåhkeme,վերջ
3490,Schluss::N,nåhkeme,վախճան
3491,Schluss::N,giehtje,վերջ
3492,Schluss::N,giehtje,վախճան
3493,Schluss::N,loahppa,վերջ
3494,Schluss::N,loahppa,վախճան
3495,Schluss::N,loppâ,վերջ
3496,Schluss::N,loppâ,վախճան
3497,Schluss::N,lopp,վերջ
3498,Schluss::N,lopp,վախճան
3499,Schluss::N,ке̄джь,վերջ
3500,Schluss::N,ке̄джь,վախճան
3501,Zeit::N,aejkie,ժամանակ
3502,Zeit::N,baaletje,ժամանակ
3503,Zeit::N,ájgge,ժամանակ
3504,Zeit::N,áigi,ժամանակ
3505,Zeit::N,äigi,ժամանակ
3506,Zeit::N,âi´ǧǧ,ժամանակ
3507,Zeit::N,а̄ййк,ժամանակ
3508,Zeit::N,па̄лль,ժամանակ
3509,Tag::N,biejjie,օր
3510,Tag::N,biejvve,օր
3511,Tag::N,beaivi,օր
3512,Tag::N,peivi,օր
3513,Tag::N,pei´vv,օր
3514,Tag::N,пе̄ййв,օր
3515,Morgen::N,aerede,առավոտ
3516,Morgen::N,idet,առավոտ
3517,Morgen::N,iđit,առավոտ
3518,Morgen::N,iiđeed,առավոտ
3519,Morgen::N,tue´lääž,առավոտ
3520,Morgen::N,ee´đääldõž,առավոտ
3521,Morgen::N,ӣнцкэнч,առավոտ
3522,Mittag::N,gaskebiejjie,կեսօր
3523,Mittag::N,gasskabiejvve,կեսօր
3524,Mittag::N,gaskebeaivi,կեսօր
3525,Mittag::N,koskâpeivi,կեսօր
3526,Mittag::N,kõskkpei´vv,կեսօր
3527,Mittag::N,пе̄ййвкэ̄сск,կեսօր
3528,Abend::N,iehkede,երեկո
3529,Abend::N,iehket,երեկո
3530,Abend::N,eahket,երեկո
3531,Abend::N,eeḥid,երեկո
3532,Abend::N,jeä´ǩ'ǩääž,երեկո
3533,Abend::N,е̄кесь,երեկո
3534,Abend::N,е̄кьнэнч,երեկո
3535,Nacht::N,jïjje,գիշեր
3536,Nacht::N,idja,գիշեր
3537,Nacht::N,idja,գիշեր
3538,Nacht::N,ijjâ,գիշեր
3539,Nacht::N,inn,գիշեր
3540,Nacht::N,ыйй,գիշեր
3541,Woche::N,våhkoe,շաբաթ
3542,Woche::N,vahkko,շաբաթ
3543,Woche::N,vahkku,շաբաթ
3544,Woche::N,okko,շաբաթ
3545,Woche::N,niä´t'tel,շաբաթ
3546,Woche::N,не̄дтӭль,շաբաթ
3547,Monat::N,maanoe,ամիս
3548,Monat::N,mánno,ամիս
3549,Monat::N,mánnu,ամիս
3550,Monat::N,mánotbadji,ամիս
3551,Monat::N,mánuppaje,ամիս
3552,Monat::N,mään,ամիս
3553,Monat::N,määnpââ´jj,ամիս
3554,Monat::N,ма̄нн,ամիս
3555,Jahr::N,jaepie,տարի
3556,Jahr::N,jahke,տարի
3557,Jahr::N,jahki,տարի
3558,Jahr::N,ihe,տարի
3559,Jahr::N,ee´ǩǩ,տարի
3560,Jahr::N,ыгкь,տարի
3561,Frühling::N,gïjre,գարուն
3562,Frühling::N,gidá,գարուն
3563,Frühling::N,giđđa,գարուն
3564,Frühling::N,kiđđâ,գարուն
3565,Frühling::N,ǩiđđ,գարուն
