,Concept_ID,se,el
2859,Knopf::N,puál'lu,κουμπί
2860,Knopf::N,puäll,κουμπί
2861,Knopf::N,пуалл,κουμπί
2862,Knoten::N,tjoelme,κόμπος
2863,Knoten::N,tjuolmma,κόμπος
2864,Knoten::N,čuolbma,κόμπος
2865,Knoten::N,čuol'mâ,κόμπος
2866,Knoten::N,čuõlmm,κόμπος
2867,Knoten::N,чӯллм,κόμπος
2868,Farbe::N,klaerie,μπογιά
2869,Farbe::N,ivnne,μπογιά
2870,Farbe::N,bájnno,μπογιά
2871,Farbe::N,mola,μπογιά
2872,Farbe::N,fearga,μπογιά
2873,Farbe::N,maalâ,μπογιά
2874,Farbe::N,páinu,μπογιά
2875,Farbe::N,kälkk,μπογιά
2876,Farbe::N,по̄а̄ййн,μπογιά
2877,Kleidung::N,tyjje,ρούχα
2878,Kleidung::N,tyjje,ενδυμασία
2879,Kleidung::N,gárvvo,ρούχα
2880,Kleidung::N,gárvvo,ενδυμασία
2881,Kleidung::N,bivttas,ρούχα
2882,Kleidung::N,bivttas,ενδυμασία
2883,Kleidung::N,piivtâs,ρούχα
2884,Kleidung::N,piivtâs,ενδυμασία
2885,Kleidung::N,pivoh,ρούχα
2886,Kleidung::N,pivoh,ενδυμασία
2887,Kleidung::N,piiutâs,ρούχα
2888,Kleidung::N,piiutâs,ενδυμασία
2889,Kleidung::N,о̄а̄з,ρούχα
2890,Kleidung::N,о̄а̄з,ενδυμασία
2891,Hemd::N,sjåarhtoe,πουκάμισο
2892,Hemd::N,skirtto,πουκάμισο
2893,Hemd::N,báidi,πουκάμισο
2894,Hemd::N,päiđi,πουκάμισο
2895,Hemd::N,päidd,πουκάμισο
2896,Hemd::N,па̄ййт,πουκάμισο
2897,Kragen::N,döörhke,κολάρο
2898,Kragen::N,tjiebet,κολάρο
2899,Kragen::N,tjehpuris,κολάρο
2900,Kragen::N,čeabet,κολάρο
2901,Kragen::N,kráva,κολάρο
2902,Kragen::N,siä'pulâs,κολάρο
2903,Kragen::N,seäp'plõs,κολάρο
2904,Kragen::N,ко̄а̄влас,κολάρο
2905,Ärmel::N,sissie,μανίκι
2906,Ärmel::N,sasse,μανίκι
2907,Ärmel::N,soadji,μανίκι
2908,Ärmel::N,suájá,μανίκι
2909,Ärmel::N,suäjj,μανίκι
2910,Ärmel::N,суэйй,μανίκι
2911,Hose::N,måvhka,πανταλόνι
2912,Hose::N,båkså,πανταλόνι
2913,Hose::N,buvssat,πανταλόνι
2914,Hose::N,puuvsah,πανταλόνι
2915,Hose::N,puus,πανταλόνι
2916,Hose::N,пукс,πανταλόνι
2917,Hose::N,ко̄а̄дтӭ,πανταλόνι
2918,Gürtel::N,juvvie,ζώνη
2919,Gürtel::N,beelhte,ζώνη
2920,Gürtel::N,avve,ζώνη
2921,Gürtel::N,getsam,ζώνη
2922,Gürtel::N,boagán,ζώνη
2923,Gürtel::N,pooṿij,ζώνη
2924,Gürtel::N,puäǥǥanj,ζώνη
2925,Gürtel::N,эвв,ζώνη
2926,Mütze::N,tjohpe,σκούφος
2927,Mütze::N,gahper,σκούφος
2928,Mütze::N,gahpir,σκούφος
2929,Mütze::N,kappeer,σκούφος
2930,Mütze::N,keä´p'per,σκούφος
2931,Mütze::N,кабперь,σκούφος
2932,Schuh::N,gaamege,παπούτσι
2933,Schuh::N,gáma,παπούτσι
2934,Schuh::N,skuovva,παπούτσι
2935,Schuh::N,gáma,παπούτσι
2936,Schuh::N,kaamâ,παπούτσι
2937,Schuh::N,kaammi,παπούτσι
2938,Schuh::N,камаша,παπούτσι
2939,Stiefel::N,steeblege,μπότα
2940,Stiefel::N,stiebil,μπότα
2941,Stiefel::N,sáhpis,μπότα
2942,Stiefel::N,sáppat,μπότα
2943,Stiefel::N,steevvil,μπότα
2944,Stiefel::N,sa´ppi,μπότα
2945,Stiefel::N,са̄ххпе,μπότα
2946,Ring::N,rïngke,δαχτυλίδι
2947,Ring::N,suormas,δαχτυλίδι
2948,Ring::N,suorpmas,δαχτυλίδι
2949,Ring::N,suormâs,δαχτυλίδι
2950,Ring::N,suõrmâs,δαχτυλίδι
2951,Ring::N,сӯрмас,δαχτυλίδι
2952,Band::N,baante,κορδέλα
2953,Band::N,bádde,κορδέλα
2954,Band::N,báddi,κορδέλα
2955,Band::N,päddi,κορδέλα
2956,Band::N,liântt,κορδέλα
2957,Band::N,källre´ppiǩ,κορδέλα
2958,Band::N,ля̄ӊӊт,κορδέλα
2959,Kamm::N,gaampe,χτένα
2960,Kamm::N,rájdam,χτένα
2961,Kamm::N,tjåhkom,χτένα
2962,Kamm::N,čohkun,χτένα
2963,Kamm::N,čohhoom,χτένα
2964,Kamm::N,čååǥǥam,χτένα
2965,Kamm::N,чоагкь,χτένα
2966,Spiegel::N,guelmiedahke,καθρέφτης
2967,Spiegel::N,spiedjil,καθρέφτης
2968,Spiegel::N,speajal,καθρέφτης
2969,Spiegel::N,speeijal,καθρέφτης
2970,Spiegel::N,suei´mkar,καθρέφτης
2971,Spiegel::N,кыффкэмка̄ррь,καθρέφτης
2972,Spiegel::N,зе̄ркал,καθρέφτης
2973,Riemen::N,györtenje,λουρί
2974,Riemen::N,rájppe,λουρί
2975,Riemen::N,garttsa,λουρί
2976,Riemen::N,lávži,λουρί
2977,Riemen::N,läbži,λουρί
2978,Riemen::N,läbǯǯ,λουρί
2979,Riemen::N,ре̄ммь,λουρί
2980,Schnur::N,gurrie,κορδόνι
2981,Schnur::N,gáras,κορδόνι
2982,Schnur::N,garca,κορδόνι
2983,Schnur::N,orrâ,κορδόνι
2984,Schnur::N,nue´rr,κορδόνι
2985,Schnur::N,нӯррь,κορδόνι
2986,Leine::N,baante,σχοινί
2987,Leine::N,gájnno,σχοινί
2988,Leine::N,báddi,σχοινί
2989,Leine::N,oarra,σχοινί
2990,Leine::N,läbži,σχοινί
2991,Leine::N,läbǯǯ,σχοινί
2992,Leine::N,ла̄ммч,σχοινί
2993,Decke::N,gaptjese,κουβέρτα
2994,Decke::N,rádno,κουβέρτα
2995,Decke::N,gåbtjås,κουβέρτα
2996,Decke::N,tæhppin,κουβέρτα
2997,Decke::N,govččas,κουβέρτα
2998,Decke::N,loovdâ,κουβέρτα
2999,Decke::N,räänn,κουβέρτα
3000,Decke::N,ра̄нн,κουβέρτα
3001,Kissen::N,nalhke,μαξιλάρι
3002,Kissen::N,guoddá,μαξιλάρι
3003,Kissen::N,oajvevuolle,μαξιλάρι
3004,Kissen::N,guoddá,μαξιλάρι
3005,Kissen::N,bolsttar,μαξιλάρι
3006,Kissen::N,polster,μαξιλάρι
3007,Kissen::N,pee´ren,μαξιλάρι
3008,Kissen::N,pooddâšǩ,μαξιλάρι
3009,Kissen::N,по̄дэшк,μαξιλάρι
3010,Tuch::N,tyjje,πανί
3011,Tuch::N,tyjje,μαντήλι
3012,Tuch::N,tyddja,πανί
3013,Tuch::N,tyddja,μαντήλι
3014,Tuch::N,gådo,πανί
3015,Tuch::N,gådo,μαντήλι
3016,Tuch::N,liidni,πανί
3017,Tuch::N,liidni,μαντήλι
3018,Tuch::N,läđđee,πανί
3019,Tuch::N,läđđee,μαντήλι
3020,Tuch::N,re´ppiǩ,πανί
3021,Tuch::N,re´ppiǩ,μαντήλι
3022,Tuch::N,ree´ppiǩ,πανί
3023,Tuch::N,ree´ppiǩ,μαντήλι
3024,Tuch::N,ребпехь,πανί
3025,Tuch::N,ребпехь,μαντήλι
3026,Handtuch::N,njaamelijnie,πετσέτα
3027,Handtuch::N,sigárdahka,πετσέτα
3028,Handtuch::N,sihkaldat,πετσέτα
3029,Handtuch::N,siholdâs,πετσέτα
3030,Handtuch::N,seekkldõs,πετσέτα
3031,Handtuch::N,u´tree´lniǩ,πετσέτα
3032,Handtuch::N,отеральнэхьк,πετσέτα
3033,Kraft::N,faamoe,δύναμη
3034,Kraft::N,fábmo,δύναμη
3035,Kraft::N,fápmu,δύναμη
3036,Kraft::N,fááṃu,δύναμη
3037,Kraft::N,viõkk,δύναμη
3038,Kraft::N,вӣгк,δύναμη
3039,Stärke::N,vieksiesvoete,ισχύς
3040,Stärke::N,vieksiesvoete,δύναμη
3041,Stärke::N,gievrrudahka,ισχύς
3042,Stärke::N,gievrrudahka,δύναμη
3043,Stärke::N,gievrrodus,ισχύς
3044,Stärke::N,gievrrodus,δύναμη
3045,Stärke::N,veahka,ισχύς
3046,Stärke::N,veahka,δύναμη
3047,Stärke::N,vuoibmi,ισχύς
3048,Stärke::N,vuoibmi,δύναμη
3049,Stärke::N,viek'sâvuotâ,ισχύς
3050,Stärke::N,viek'sâvuotâ,δύναμη
3051,Stärke::N,viõkk,ισχύς
3052,Stärke::N,viõkk,δύναμη
3053,Stärke::N,са̄м,ισχύς
3054,Stärke::N,са̄м,δύναμη
3055,Stärke::N,вӣгк,ισχύς
3056,Stärke::N,вӣгк,δύναμη
3057,Gesundheit::N,healsoe,υγεία
3058,Gesundheit::N,starne,υγεία
3059,Gesundheit::N,hælsso,υγεία
3060,Gesundheit::N,varresvuohta,υγεία
3061,Gesundheit::N,dearvvasvuohta,υγεία
3062,Gesundheit::N,tie'rvâsvuotâ,υγεία
3063,Gesundheit::N,tiõrvâsvuõtt,υγεία
3064,Gesundheit::N,тӣрвасвӯдт,υγεία
3065,Krankheit::N,skïemtjelasse,αρρώστια
3066,Krankheit::N,skihpudahka,αρρώστια
3067,Krankheit::N,dávdda,αρρώστια
3068,Krankheit::N,vihke,αρρώστια
3069,Krankheit::N,dávda,αρρώστια
3070,Krankheit::N,tavdâ,αρρώστια
3071,Krankheit::N,puá'cuvuotâ,αρρώστια
3072,Krankheit::N,kõpp,αρρώστια
3073,Krankheit::N,puõccmoš,αρρώστια
3074,Krankheit::N,кэ̄бп,αρρώστια
3075,Schmerz::N,haerhpie,πόνος
3076,Schmerz::N,bávtjas,πόνος
3077,Schmerz::N,bávčča,πόνος
3078,Schmerz::N,tuške,πόνος
3079,Schmerz::N,poovčâs,πόνος
3080,Schmerz::N,tå´sǩǩ,πόνος
3081,Schmerz::N,кэ̄бп,πόνος
3082,Wunde::N,saejrie,πληγή
3083,Wunde::N,hávve,πληγή
3084,Wunde::N,hávvi,πληγή
3085,Wunde::N,hävvi,πληγή
3086,Wunde::N,hää´vv,πληγή
3087,Wunde::N,ра̄ӊӊҍ,πληγή
3088,Fieber::N,vaejlie,πυρετός
3089,Fieber::N,fiebar,πυρετός
3090,Fieber::N,báhkkadávda,πυρετός
3091,Fieber::N,žaar,πυρετός
3092,Fieber::N,жоарр,πυρετός
3093,Arznei::N,daalhkesh,φάρμακο
3094,Arznei::N,dálkas,φάρμακο
3095,Arznei::N,dálkkas,φάρμακο
3096,Arznei::N,taalhâs,φάρμακο
3097,Arznei::N,lekittâs,φάρμακο
3098,Arznei::N,taalkâs,φάρμακο
3099,Arznei::N,лоаддв,φάρμακο
3100,Brücke::N,pruvvie,γέφυρα
3101,Brücke::N,råvve,γέφυρα
3102,Brücke::N,šaldi,γέφυρα
3103,Brücke::N,šalde,γέφυρα
3104,Brücke::N,mostt,γέφυρα
3105,Brücke::N,мо̄сст,γέφυρα
3106,Brunnen::N,prutnie,πηγάδι
3107,Brunnen::N,ruddne,πηγάδι
3108,Brunnen::N,gáivo,πηγάδι
3109,Brunnen::N,káivu,πηγάδι
3110,Brunnen::N,käivv,πηγάδι
3111,Brunnen::N,ка̄ййв,πηγάδι
3112,Weide::N,gåatome,βοσκή
3113,Weide::N,guohtom,βοσκή
3114,Weide::N,guohtun,βοσκή
3115,Weide::N,kuátu,βοσκή
3116,Weide::N,luátu,βοσκή
3117,Weide::N,та̄нтар,βοσκή
3118,Pfad::N,baalka,μονοπάτι
3119,Pfad::N,bálges,μονοπάτι
3120,Pfad::N,bálggis,μονοπάτι
3121,Pfad::N,päälgis,μονοπάτι
3122,Pfad::N,pää´ljes,μονοπάτι
3123,Pfad::N,поалкас,μονοπάτι
3124,Weg::N,geajnoe,δρόμος
3125,Weg::N,gæjnno,δρόμος
3126,Weg::N,væddja,δρόμος
3127,Weg::N,geaidnu,δρόμος
3128,Weg::N,luod'dâ,δρόμος
3129,Weg::N,čuâǥǥas,δρόμος
3130,Weg::N,чуэкас,δρόμος
3131,Straße::N,geajnoe,οδός
3132,Straße::N,geajnoe,δρόμος
3133,Straße::N,joene,οδός
3134,Straße::N,joene,δρόμος
3135,Straße::N,gahttun,οδός
3136,Straße::N,gahttun,δρόμος
3137,Straße::N,geaidnu,οδός
3138,Straße::N,geaidnu,δρόμος
3139,Straße::N,maađij,οδός
3140,Straße::N,maađij,δρόμος
3141,Straße::N,uu´lec,οδός
3142,Straße::N,uu´lec,δρόμος
3143,Straße::N,чуэкас,οδός
3144,Straße::N,чуэкас,δρόμος
3145,Dorf::N,sïjte,χωριό
3146,Dorf::N,bájkke,χωριό
3147,Dorf::N,gilli,χωριό
3148,Dorf::N,sijdâ,χωριό
3149,Dorf::N,sijdd,χωριό
3150,Dorf::N,сыййт,χωριό
3151,Stadt::N,staare,πόλη
3152,Stadt::N,sjeltie,πόλη
3153,Stadt::N,stáda,πόλη
3154,Stadt::N,gávpot,πόλη
3155,Stadt::N,kaavpug,πόλη
3156,Stadt::N,lâ´nn,πόλη
3157,Stadt::N,gåårad,πόλη
3158,Stadt::N,ланнҍ,πόλη
3159,Brief::N,prievie,γράμμα
3160,Brief::N,prievie,επιστολή
3161,Brief::N,girjje,γράμμα
3162,Brief::N,girjje,επιστολή
3163,Brief::N,reive,γράμμα
3164,Brief::N,reive,επιστολή
3165,Brief::N,kirje,γράμμα
3166,Brief::N,kirje,επιστολή
3167,Brief::N,ǩe´rjj,γράμμα
3168,Brief::N,ǩe´rjj,επιστολή
3169,Brief::N,кыррьй,γράμμα
3170,Brief::N,кыррьй,επιστολή
3171,Buch::N,gærja,βιβλίο
3172,Buch::N,girjje,βιβλίο
3173,Buch::N,girji,βιβλίο
3174,Buch::N,kirje,βιβλίο
3175,Buch::N,ǩe´rjj,βιβλίο
3176,Buch::N,кыррьй,βιβλίο
3177,Buchstabe::N,baakoe,γράμμα
3178,Buchstabe::N,bokstávva,γράμμα
3179,Buchstabe::N,bustávva,γράμμα
3180,Buchstabe::N,puustav,γράμμα
3181,Buchstabe::N,bukva,γράμμα
3182,Buchstabe::N,буква,γράμμα
3183,Zeitung::N,plaerie,εφημερίδα
3184,Zeitung::N,avijssa,εφημερίδα
3185,Zeitung::N,bláđđi,εφημερίδα
3186,Zeitung::N,aavis,εφημερίδα
3187,Zeitung::N,listt,εφημερίδα
3188,Zeitung::N,ga´zaat,εφημερίδα
3189,Zeitung::N,газет,εφημερίδα
3190,Leben::N,hïegke,ζωή
3191,Leben::N,hïegke,βίος
3192,Leben::N,hægga,ζωή
3193,Leben::N,hægga,βίος
3194,Leben::N,iellem,ζωή
3195,Leben::N,iellem,βίος
3196,Leben::N,viessom,ζωή
3197,Leben::N,viessom,βίος
3198,Leben::N,eallin,ζωή
3199,Leben::N,eallin,βίος
3200,Leben::N,eellim,ζωή
3201,Leben::N,eellim,βίος
3202,Leben::N,jie´llem,ζωή
3203,Leben::N,jie´llem,βίος
3204,Leben::N,я̄лл,ζωή
3205,Leben::N,я̄лл,βίος
3206,Tod::N,jaame,θάνατος
3207,Tod::N,jábmem,θάνατος
3208,Tod::N,jápmin,θάνατος
3209,Tod::N,jäämmim,θάνατος
3210,Tod::N,så´rmm,θάνατος
3211,Tod::N,jää´mmem,θάνατος
3212,Tod::N,соаррьм,θάνατος
3213,Grab::N,gaelmie,τάφος
3214,Grab::N,ráhpo,τάφος
3215,Grab::N,hávdde,τάφος
3216,Grab::N,hávdi,τάφος
3217,Grab::N,hävdi,τάφος
3218,Grab::N,äu´dd,τάφος
3219,Grab::N,ка̄лльм,τάφος
3220,Kirche::N,gærhkoe,εκκλησία
3221,Kirche::N,girkko,εκκλησία
3222,Kirche::N,girku,εκκλησία
3223,Kirche::N,kirkko,εκκλησία
3224,Kirche::N,ceerkav,εκκλησία
3225,Kirche::N,цэ̄ркав,εκκλησία
3226,Sünde::N,sådtoe,αμαρτία
3227,Sünde::N,suddo,αμαρτία
3228,Sünde::N,suddu,αμαρτία
3229,Sünde::N,suddo,αμαρτία
3230,Sünde::N,reä´ǩ'ǩ,αμαρτία
3231,Gott::N,jupmele,θεός
3232,Gott::N,jubmel,θεός
3233,Gott::N,ipmil,θεός
3234,Gott::N,immeel,θεός
3235,Gott::N,e´mmel,θεός
3236,Gott::N,иммель,θεός
3237,Arbeiter::N,barkije,εργάτης
3238,Arbeiter::N,barggoulmusj,εργάτης
3239,Arbeiter::N,bargi,εργάτης
3240,Arbeiter::N,pargee,εργάτης
3241,Arbeiter::N,reâugglaž,εργάτης
3242,Arbeiter::N,лыххкэй,εργάτης
3243,Chef::N,åvtehke,προϊστάμενος
3244,Chef::N,oajvve,προϊστάμενος
3245,Chef::N,hoavda,προϊστάμενος
3246,Chef::N,hovdâ,προϊστάμενος
3247,Chef::N,uái'vi,προϊστάμενος
3248,Chef::N,ä´ttem,προϊστάμενος
3249,Chef::N,vuei´vvooumaž,προϊστάμενος
3250,Chef::N,выгкэй,προϊστάμενος
3251,Chef::N,вӯййкьей,προϊστάμενος
3252,Chef::N,вуэййв,προϊστάμενος
3253,Meister::N,ööhpehtæjja,μάστορας
3254,Meister::N,ööhpehtæjja,αρχιτεχνίτης
3255,Meister::N,åhpadiddje,μάστορας
3256,Meister::N,åhpadiddje,αρχιτεχνίτης
3257,Meister::N,čeahppi,μάστορας
3258,Meister::N,čeahppi,αρχιτεχνίτης
3259,Meister::N,meašttir,μάστορας
3260,Meister::N,meašttir,αρχιτεχνίτης
3261,Meister::N,miäš'tár,μάστορας
3262,Meister::N,miäš'tár,αρχιτεχνίτης
3263,Meister::N,määstär,μάστορας
3264,Meister::N,määstär,αρχιτεχνίτης
3265,Meister::N,че̄ххьп,μάστορας
3266,Meister::N,че̄ххьп,αρχιτεχνίτης
3267,Arzt::N,dåaktere,γιατρός
3268,Arzt::N,dåktår,γιατρός
3269,Arzt::N,dálkudiddje,γιατρός
3270,Arzt::N,doavttir,γιατρός
3271,Arzt::N,tuáh'tár,γιατρός
3272,Arzt::N,dåhttar,γιατρός
3273,Arzt::N,лыххцэй,γιατρός
3274,Lehrer::N,lohkehtæjja,δάσκαλος
3275,Lehrer::N,skåvlik,δάσκαλος
3276,Lehrer::N,åjpadiddje,δάσκαλος
3277,Lehrer::N,oahpaheaddji,δάσκαλος
3278,Lehrer::N,máttááttijjee,δάσκαλος
3279,Lehrer::N,u´čtee´l,δάσκαλος
3280,Lehrer::N,mätt'teei,δάσκαλος
3281,Lehrer::N,уххцэй,δάσκαλος
3282,Geld::N,vierhtie,λεφτά
3283,Geld::N,vierhtie,χρήματα
3284,Geld::N,ruhta,λεφτά
3285,Geld::N,ruhta,χρήματα
3286,Geld::N,biednik,λεφτά
3287,Geld::N,biednik,χρήματα
3288,Geld::N,ruhta,λεφτά
3289,Geld::N,ruhta,χρήματα
3290,Geld::N,ruttâ,λεφτά
3291,Geld::N,ruttâ,χρήματα
3292,Geld::N,teä´ǧ'ǧ,λεφτά
3293,Geld::N,teä´ǧ'ǧ,χρήματα
3294,Geld::N,те̄ӈӈьк,λεφτά
3295,Geld::N,те̄ӈӈьк,χρήματα
3296,Geschäft::N,åesie,συναλλαγή
3297,Geschäft::N,oases,συναλλαγή
3298,Geschäft::N,gávpi,συναλλαγή
3299,Geschäft::N,kävppi,συναλλαγή
3300,Geschäft::N,haandâl,συναλλαγή
3301,Geschäft::N,kaupp,συναλλαγή
3302,Geschäft::N,ро̄бэт,συναλλαγή
3303,Laden::N,bovre,μαγαζί
3304,Laden::N,bovre,κατάστημα
3305,Laden::N,oases,μαγαζί
3306,Laden::N,oases,κατάστημα
3307,Laden::N,rámbuvdda,μαγαζί
3308,Laden::N,rámbuvdda,κατάστημα
3309,Laden::N,gávpi,μαγαζί
3310,Laden::N,gávpi,κατάστημα
3311,Laden::N,puvdâ,μαγαζί
3312,Laden::N,puvdâ,κατάστημα
3313,Laden::N,kävppi,μαγαζί
3314,Laden::N,kävppi,κατάστημα
3315,Laden::N,kaupp,μαγαζί
3316,Laden::N,kaupp,κατάστημα
3317,Laden::N,ла̄ффьк,μαγαζί
3318,Laden::N,ла̄ффьк,κατάστημα
3319,Preis::N,åasa,τιμή
3320,Preis::N,hadde,τιμή
3321,Preis::N,haddi,τιμή
3322,Preis::N,hadde,τιμή
3323,Preis::N,hâ´dd,τιμή
3324,Preis::N,а̄ррв,τιμή
3325,Ware::N,vaaroe,εμπόρευμα
3326,Ware::N,várro,εμπόρευμα
3327,Ware::N,gálvvo,εμπόρευμα
3328,Ware::N,gálvu,εμπόρευμα
3329,Ware::N,kálvu,εμπόρευμα
3330,Ware::N,täävvir,εμπόρευμα
3331,Ware::N,kälvv,εμπόρευμα
3332,Ware::N,tä´vver,εμπόρευμα
3333,Ware::N,та̄вяр,εμπόρευμα
3334,Nutzen::N,aevhkie,όφελος
3335,Nutzen::N,ávkke,όφελος
3336,Nutzen::N,ávki,όφελος
3337,Nutzen::N,ävkki,όφελος
3338,Nutzen::N,äu´ǩǩ,όφελος
3339,Nutzen::N,то̄ӆӆк ,όφελος
3340,Reichtum::N,ræjhkoesvoete,πλούτος
3341,Reichtum::N,boanndudahka,πλούτος
3342,Reichtum::N,rikkisvuohta,πλούτος
3343,Reichtum::N,riggodat,πλούτος
3344,Reichtum::N,riggodâh,πλούτος
3345,Reichtum::N,ree´ǧǧesvuõtt,πλούτος
3346,Reichtum::N,ва̄птэквӯдт,πλούτος
3347,Welt::N,veartene,κόσμος
3348,Welt::N,værált,κόσμος
3349,Welt::N,ilmme,κόσμος
3350,Welt::N,máilbmi,κόσμος
3351,Welt::N,maailm,κόσμος
3352,Welt::N,maai´lm,κόσμος
3353,Welt::N,jânnamkå´dd,κόσμος
3354,Welt::N,э̄ллманнт,κόσμος
3355,Land::N,laante,χώρα
3356,Land::N,eatneme,χώρα
3357,Land::N,lánnda,χώρα
3358,Land::N,eanan,χώρα
3359,Land::N,eennâm,χώρα
3360,Land::N,mädd,χώρα
3361,Land::N,jânnam,χώρα
3362,Land::N,ланнҍ,χώρα
3363,Land::N,е̄ммьне,χώρα
3364,Staat::N,staate,κράτος
3365,Staat::N,staate,πολιτεία
3366,Staat::N,stáhtta,κράτος
3367,Staat::N,stáhtta,πολιτεία
3368,Staat::N,rijkka,κράτος
3369,Staat::N,rijkka,πολιτεία
3370,Staat::N,stáhta,κράτος
3371,Staat::N,stáhta,πολιτεία
3372,Staat::N,staatâ,κράτος
3373,Staat::N,staatâ,πολιτεία
3374,Staat::N,riikk,κράτος
3375,Staat::N,riikk,πολιτεία
3376,Staat::N,ланнҍ,κράτος
3377,Staat::N,ланнҍ,πολιτεία
3378,Staat::N,государствэ,κράτος
3379,Staat::N,государствэ,πολιτεία
3380,König::N,gånka,βασιλιάς
3381,König::N,gånågis,βασιλιάς
3382,König::N,gonagas,βασιλιάς
3383,König::N,kunâgâs,βασιλιάς
3384,König::N,caarr,βασιλιάς
3385,König::N,koonǥõs,βασιλιάς
3386,König::N,цоарр,βασιλιάς
3387,Macht::N,faamoe,εξουσία
3388,Macht::N,fábmo,εξουσία
3389,Macht::N,fábmogisvuohta,εξουσία
3390,Macht::N,fápmu,εξουσία
3391,Macht::N,väldi,εξουσία
3392,Macht::N,vä´ldd,εξουσία
3393,Macht::N,воаллт,εξουσία
3394,Grenze::N,raajoe,σύνορα
3395,Grenze::N,rádjá,σύνορα
3396,Grenze::N,mierre,σύνορα
3397,Grenze::N,rádji,σύνορα
3398,Grenze::N,rääji,σύνορα
3399,Grenze::N,raajj,σύνορα
3400,Grenze::N,ре̄ввьн,σύνορα
3401,Krieg::N,dåara,πόλεμος
3402,Krieg::N,soahte,πόλεμος
3403,Krieg::N,soahti,πόλεμος
3404,Krieg::N,suáti,πόλεμος
3405,Krieg::N,väi´nn,πόλεμος
3406,Krieg::N,туарр,πόλεμος
3407,Feind::N,gertele,εχθρός
3408,Feind::N,vasjulasj,εχθρός
3409,Feind::N,vašálaš,εχθρός
3410,Feind::N,vajalâš,εχθρός
3411,Feind::N,vâjjeeja,εχθρός
3412,Feind::N,вэресь,εχθρός
3413,Kampf::N,gæmhpome,αγώνας
3414,Kampf::N,doarro,αγώνας
3415,Kampf::N,oajbbom,αγώνας
3416,Kampf::N,rahtjamus,αγώνας
3417,Kampf::N,doarru,αγώνας
3418,Kampf::N,vuostelasvuohta,αγώνας
3419,Kampf::N,tuáṛi,αγώνας
3420,Kampf::N,tuärrmõš,αγώνας
3421,Kampf::N,вуаййпмушш,αγώνας
3422,Bogen[Waffe]::N,joeksi,τόξο
3423,Bogen[Waffe]::N,juoksa,τόξο
